;;;;;;;
838;1.05.02.2.01.0015;Pencegahan Gangguan Ketenteraman dan Ketertiban Umum Melalui Deteksi Dini dan Cegah Dini, Pembinaan dan Penyuluhan, Pelaksanaan Patroli, Pengamanan, dan Pengawalan;1;5;26;82;T
839;1.05.02.2.01.0016;Penindakan Atas Gangguan Ketenteraman dan Ketertiban Umum berdasarkan Perda dan Perkada Melalui Penertiban dan Penanganan Unjuk Rasa dan Kerusuhan Massa;1;5;26;82;T
840;1.05.02.2.01.01;Pencegahan Gangguan Ketenteraman dan Ketertiban Umum melalui Deteksi Dini dan Cegah Dini, Pembinaan dan Penyuluhan, Pelaksanaan Patroli, Pengamanan, dan Pengawalan;1;5;26;82;T
841;1.05.02.2.01.02;Penindakan Atas Gangguan Ketenteraman dan Ketertiban Umum berdasarkan Perda dan Perkada Melalui Penertiban dan Penanganan Unjuk Rasa dan Kerusuhan Massa ;1;5;26;82;T
842;1.05.02.2.01.04;Pemberdayaan Perlindungan Masyarakat dalam rangka Ketentraman dan Ketertiban Umum;1;5;26;82;T
843;1.05.02.2.01.05;Peningkatan Kapasitas SDM Satuan Polisi Pamongpraja dan Satuan Perlindungan Masyarakat Termasuk dalam Pelaksanaan Tugas yang Bernuansa Hak Asasi Manusia ;1;5;26;82;T
844;1.05.02.2.01.06;Kerja Sama antar Lembaga dan Kemitraan dalam Teknik Pencegahan dan Penanganan Gangguan Ketentraman dan Ketertiban Umum;1;5;26;82;T
845;1.05.02.2.01.07;Kerjasama antar Lembaga dan Kemitraan dalam Teknik Pencegahan dan Penanganan Gangguan Ketentraman dan Ketertiban Umum;1;5;26;82;T
846;1.05.03.2.01.02;Sosialisasi, Komunikasi, Informasi dan Edukasi (KIE) Rawan Bencana Kabupaten/Kota (Per Jenis Bencana);1;5;27;83;T
847;1.05.03.2.02.0028;Pelatihan Pencegahan dan Mitigasi Bencana Kabupaten/Kota;1;5;27;84;T
848;1.05.03.2.02.02;Pelatihan Pencegahan dan Mitigasi Bencana Kabupaten/Kota;1;5;27;84;T
849;1.05.03.2.02.03;Pengendalian Operasi dan Penyediaan Sarana Prasarana Kesiapsiagaan Terhadap Bencana Kabupaten/Kota;1;5;27;84;T
850;1.05.03.2.02.07;Penanganan Pascabencana Kabupaten/Kota;1;5;27;84;T
851;1.05.03.2.02.08;Pengembangan Kapasitas Tim Reaksi Cepat (TRC) Bencana Kabupaten/Kota;1;5;27;84;T
852;1.05.03.2.02.10;Gladi Kesiapsiagaan Terhadap Bencana;1;5;27;84;T
853;1.05.03.2.03.0009;Penyediaan Logistik Penyelamatan dan Evakuasi Korban Bencana Kabupaten/Kota;1;5;27;85;T
854;1.05.03.2.03.04;Penyediaan Logistik Penyelamatan dan Evakuasi Korban Bencana Kabupaten/Kota;1;5;27;85;T
855;1.05.03.2.04.03;Kerja Sama antar Lembaga dan Kemitraan dalam Penanggulangan Bencana Kabupaten/Kota;1;5;27;86;T
856;1.05.03.2.04.04;Pengelolaan dan Pemanfaatan Sistem Informasi Kebencanaan;1;5;27;86;T
857;1.05.04.2.01.0002;Pemadaman dan Pengendalian Kebakaran dalam Daerah Kabupaten/Kota;1;5;28;87;T
858;1.05.04.2.01.0005;Standarisasi Sarana dan Prasarana Pencegahan, Penanggulangan Kebakaran dan Alat Pelindung Diri;1;5;28;87;T
859;1.05.04.2.01.0018;Penyelenggaraan Kerja Sama dan Koordinasi antar Daerah Berbatasan, antar Lembaga, dan Kemitraan dalam Pencegahan, Penanggulangan, Penyelamatan Kebakaran dan Penyelamatan Non Kebakaran;1;5;28;87;T
860;1.05.04.2.01.01;Pencegahan Kebakaran dalam Daerah Kabupaten/Kota;1;5;28;87;T
861;1.05.04.2.01.02;Pemadaman dan Pengendalian Kebakaran dalam Daerah Kabupaten/Kota;1;5;28;87;T
862;1.05.04.2.01.05;Standarisasi Sarana dan Prasarana Pencegahan, Penanggulangan Kebakaran dan Alat Pelindung Diri;1;5;28;87;T
863;1.05.04.2.01.06;Pengadaan Sarana dan Prasarana Pencegahan, Penanggulangan Kebakaran dan Alat Pelindung Diri;1;5;28;87;T
864;1.05.04.2.01.07;Pembinaan Aparatur Pemadam Kebakaran;1;5;28;87;T
865;1.05.04.2.01.08;Pengelolaan Sistem Komunikasi dan Informasi Kebakaran dan Penyelamatan (SKIK);1;5;28;87;T
866;1.05.04.2.01.09;Penyelenggaraan Kerja Sama dan Koordinasi antar Daerah Berbatasan, antar Lembaga, dan Kemitraan dalam Pencegahan, Penanggulangan, Penyelamatan Kebakaran dan Penyelamatan Non Kebakaran;1;5;28;87;T
867;1.05.04.2.02.01;Pendataan Sarana Prasarana Proteksi Kebakaran;1;5;28;88;T
868;1.05.04.2.02.02;Penilaian Sarana Prasarana Proteksi Kebakaran;1;5;28;88;T
869;1.05.04.2.04.01;Pemberdayaan Masyarakat dalam Pencegahan dan Penanggulangan Kebakaran Melalui Sosialisasi dan Edukasi Masyarakat;1;5;28;89;T
870;1.05.04.2.04.02;Pembentukan dan Pembinaan Relawan Pemadam Kebakaran;1;5;28;89;T
871;1.05.04.2.05.02;Standarisasi Sarana dan Prasarana Pencarian dan Pertolongan Terhadap Kondisi Membahayakan Manusia/Penyelamatan dan Evakuasi;1;5;28;90;T
872;1.05.04.2.05.03;Pengadaan Sarana dan Prasarana Pencarian dan Pertolongan Terhadap Kondisi Membahayakan Manusia/Penyelamatan dan Evakuasi;1;5;28;90;T
873;1.06.01.2.01.0001;Penyusunan Dokumen Perencanaan Perangkat Daerah;1;6;30;91;T
874;1.06.01.2.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;1;6;30;91;T
875;1.06.01.2.01.0007;Evaluasi Kinerja Perangkat Daerah;1;6;30;91;T
876;1.06.01.2.01.01;Penyusunan Dokumen Perencanaan Perangkat Daerah;1;6;30;91;T
877;1.06.01.2.01.06;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;1;6;30;91;T
878;1.06.01.2.02.0001;Penyediaan Gaji dan Tunjangan ASN;1;6;30;92;T
879;1.06.01.2.02.0002;Penyediaan Administrasi Pelaksanaan Tugas ASN;1;6;30;92;T
880;1.06.01.2.02.0003;"Pelaksanaan Penatausahaan dan

Pengujian/Verifikasi Keuangan SKPD";1;6;30;92;T
881;1.06.01.2.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;1;6;30;92;T
882;1.06.01.2.02.0006;Pengelolaan dan Penyiapan Bahan Tanggapan Pemeriksaan;1;6;30;92;T
883;1.06.01.2.02.0007;Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD;1;6;30;92;T
884;1.06.01.2.02.01;Penyediaan Gaji dan Tunjangan ASN;1;6;30;92;T
885;1.06.01.2.02.02;Penyediaan Administrasi Pelaksanaan Tugas ASN;1;6;30;92;T
886;1.06.01.2.02.05;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;1;6;30;92;T
887;1.06.01.2.02.07;Koordinasi dan Penyusunan Laporan Keuangan Bulanan/ Triwulanan/ Semesteran SKPD;1;6;30;92;T
888;1.06.01.2.05.0002;Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya;1;6;30;93;T
889;1.06.01.2.05.02;Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya;1;6;30;93;T
890;1.06.01.2.05.11;Bimbingan Teknis Implementasi Peraturan Perundang-Undangan;1;6;30;93;T
891;1.06.01.2.06.0001;"Penyediaan Komponen Instalasi

Listrik/Penerangan Bangunan Kantor";1;6;30;94;T
892;1.06.01.2.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;1;6;30;94;T
893;1.06.01.2.06.0004;Penyediaan Bahan Logistik Kantor;1;6;30;94;T
894;1.06.01.2.06.0005;Penyediaan Barang Cetakan dan Penggandaan;1;6;30;94;T
895;1.06.01.2.06.0006;Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan;1;6;30;94;T
896;1.06.01.2.06.0008;Fasilitasi Kunjungan Tamu;1;6;30;94;T
897;1.06.01.2.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;1;6;30;94;T
898;1.06.01.2.06.01;Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor;1;6;30;94;T
899;1.06.01.2.06.02;Penyediaan Peralatan dan Perlengkapan Kantor;1;6;30;94;T
900;1.06.01.2.06.04;Penyediaan Bahan Logistik Kantor;1;6;30;94;T
901;1.06.01.2.06.05;Penyediaan Barang Cetakan dan Penggandaan;1;6;30;94;T
902;1.06.01.2.06.06;Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan;1;6;30;94;T
903;1.06.01.2.06.08;Fasilitasi Kunjungan Tamu;1;6;30;94;T
904;1.06.01.2.06.09;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;1;6;30;94;T
905;1.06.01.2.07.0002;Pengadaan Kendaraan Dinas Operasional atau Lapangan;1;6;30;95;T
906;1.06.01.2.07.0005;Pengadaan Mebel;1;6;30;95;T
907;1.06.01.2.07.02;Pengadaan Kendaraan Dinas Operasional atau Lapangan;1;6;30;95;T
908;1.06.01.2.07.05;Pengadaan Mebel;1;6;30;95;T
909;1.06.01.2.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;1;6;30;96;T
910;1.06.01.2.08.0003;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;1;6;30;96;T
911;1.06.01.2.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;1;6;30;96;T
912;1.06.01.2.08.01;Penyediaan Jasa Surat Menyurat;1;6;30;96;T
913;1.06.01.2.08.02;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;1;6;30;96;T
914;1.06.01.2.08.03;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;1;6;30;96;T
915;1.06.01.2.08.04;Penyediaan Jasa Pelayanan Umum Kantor;1;6;30;96;T
916;1.06.01.2.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;1;6;30;97;T
917;1.06.01.2.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;1;6;30;97;T
918;1.06.01.2.09.0011;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya;1;6;30;97;T
919;1.06.01.2.09.02;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;1;6;30;97;T
920;1.06.01.2.09.09;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;1;6;30;97;T
921;1.06.01.2.09.10;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;1;6;30;97;T
922;1.06.01.2.09.11;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Pendukung Gedung Kantor atau Bangunan Lainnya;1;6;30;97;T
923;1.06.02.2.03.0001;Peningkatan Kemampuan Potensi Pekerja Sosial Masyarakat Kewenangan Kabupaten/Kota;1;6;31;98;T
924;1.06.02.2.03.0002;Peningkatan Kemampuan Potensi Tenaga Kesejahteraan Sosial Kecamatan Kewenangan Kabupaten/Kota;1;6;31;98;T
925;1.06.02.2.03.0004;Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Kelembagaan Masyarakat Kewenangan Kabupaten/Kota;1;6;31;98;T
926;1.06.02.2.03.0005;Peningkatan Kemampuan Sumber Daya Manusia dan Penguatan Lembaga Konsultasi Kesejahteraan Keluarga (LK3);1;6;31;98;T
927;1.06.02.2.03.01;Peningkatan Kemampuan Potensi Pekerja Sosial Masyarakat Kewenangan Kabupaten/Kota;1;6;31;98;T
928;1.06.02.2.03.02;Peningkatan Kemampuan Potensi Tenaga Kesejahteraan Sosial Kecamatan Kewenangan Kabupaten/Kota;1;6;31;98;T
929;1.06.02.2.03.03;Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Keluarga Kewenangan Kabupaten/Kota;1;6;31;98;T
930;1.06.02.2.03.04;Peningkatan Kemampuan Potensi Sumber Kesejahteraan Sosial Kelembagaan Masyarakat Kewenangan Kabupaten/Kota;1;6;31;98;T
931;1.06.02.2.03.05;Peningkatan Kemampuan Sumber Daya Manusia dan Penguatan Lembaga Konsultasi Kesejahteraan Keluarga (LK3);1;6;31;98;T
932;1.06.04.2.01.0001;Penyediaan Permakanan;1;6;32;99;T
933;1.06.04.2.01.0002;Penyediaan Sandang;1;6;32;99;T
934;1.06.04.2.01.0003;Penyediaan Alat Bantu;1;6;32;99;T
935;1.06.04.2.01.0004;Pemberian Pelayanan Reunifikasi Keluarga;1;6;32;99;T
936;1.06.04.2.01.0005;Pemberian Bimbingan Fisik, Mental, Spiritual, dan Sosial;1;6;32;99;T
937;1.06.04.2.01.0010;Pemberian Layanan Kedaruratan;1;6;32;99;T
938;1.06.04.2.01.0011;Pemberian Pelayanan Penelusuran Keluarga;1;6;32;99;T
939;1.06.04.2.01.01;Penyediaan Permakanan;1;6;32;99;T
940;1.06.04.2.01.02;Penyediaan Sandang;1;6;32;99;T
941;1.06.04.2.01.03;Penyediaan Alat Bantu;1;6;32;99;T
942;1.06.04.2.01.05;Pemberian Bimbingan Fisik, Mental, Spiritual, dan Sosial;1;6;32;99;T
943;1.06.04.2.01.07;Fasilitasi Pembuatan Nomor Induk Kependudukan, Akta Kelahiran, Surat Nikah, dan Kartu Identitas Anak;1;6;32;99;T
944;1.06.04.2.01.10;Pemberian Layanan Kedaruratan;1;6;32;99;T
945;1.06.04.2.01.11;Pemberian Pelayanan Penelusuran Keluarga;1;6;32;99;T
946;1.06.04.2.02.0003;Penyediaan Permakanan;1;6;32;100;T
947;1.06.04.2.02.0004;Penyediaan Sandang;1;6;32;100;T
948;1.06.04.2.02.03;Penyediaan Permakanan;1;6;32;100;T
949;1.06.04.2.02.04;Penyediaan Sandang;1;6;32;100;T
950;1.06.04.2.02.09;Fasilitasi Pembuatan Nomor Induk Kependudukan, Akta Kelahiran, Surat Nikah, dan Kartu Identitas Anak;1;6;32;100;T
951;1.06.04.2.02.14;Kerja Sama antar Lembaga dan Kemitraan dalam Pelaksanaan Rehabilitasi Sosial Kabupaten/Kota;1;6;32;100;T
952;1.06.05.2.02.0001;Pendataan Fakir Miskin Cakupan Daerah Kabupaten/Kota;1;6;33;101;T
953;1.06.05.2.02.0002;Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota;1;6;33;101;T
954;1.06.05.2.02.0003;Fasilitasi Bantuan Sosial Kesejahteraan Keluarga;1;6;33;101;T
955;1.06.05.2.02.0004;Fasilitasi Bantuan Pengembangan Ekonomi Masyarakat;1;6;33;101;T
956;1.06.05.2.02.01;Pendataan Fakir Miskin Cakupan Daerah Kabupaten/Kota;1;6;33;101;T
957;1.06.05.2.02.02;Pengelolaan Data Fakir Miskin Cakupan Daerah Kabupaten/Kota;1;6;33;101;T
958;1.06.05.2.02.03;Fasilitasi Bantuan Sosial Kesejahteraan Keluarga ;1;6;33;101;T
959;1.06.05.2.02.04;Fasilitasi Bantuan Pengembangan Ekonomi Masyarakat;1;6;33;101;T
960;1.06.06.2.01.0001;Penyediaan Makanan;1;6;34;102;T
961;1.06.06.2.01.0002;Penyediaan Sandang;1;6;34;102;T
962;1.06.06.2.01.0003;Penyediaan Tempat Penampungan Pengungsi;1;6;34;102;T
963;1.06.06.2.01.0004;Penanganan Khusus bagi Kelompok Rentan;1;6;34;102;T
964;1.06.06.2.01.0005;Pelayanan Dukungan Psikososial;1;6;34;102;T
965;1.06.06.2.01.01;Penyediaan Makanan;1;6;34;102;T
966;1.06.06.2.01.02;Penyediaan Sandang;1;6;34;102;T
967;1.06.06.2.01.03;Penyediaan Tempat Penampungan Pengungsi;1;6;34;102;T
968;1.06.06.2.01.04;Penanganan Khusus bagi Kelompok Rentan;1;6;34;102;T
969;1.06.06.2.01.05;Pelayanan Dukungan Psikososial;1;6;34;102;T
970;1.06.06.2.02.0002;Koordinasi, Sosialisasi dan Pelaksanaan Taruna Siaga Bencana;1;6;34;103;T
971;1.06.06.2.02.02;Koordinasi, Sosialisasi dan Pelaksanaan Taruna Siaga Bencana;1;6;34;103;T
972;1.06.07.2.01.0002;Pemeliharaan Taman Makam Pahlawan Nasional Kabupaten/Kota;1;6;35;105;T
973;1.06.07.2.01.002;Pemeliharaan Taman Makam Pahlawan Nasional Kabupaten/Kota;1;6;29;104;T
974;1.06.07.2.01.02;Pemeliharaan Taman Makam Pahlawan Nasional Kabupaten/Kota;1;6;35;105;T
975;1.06.07.2.01.03;Pengamanan Taman Makam Pahlawan Nasional Kabupaten/Kota;1;6;35;105;T
976;2.07.01.2.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;2;7;36;106;T
977;2.07.01.2.01.06;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;2;7;36;106;T
978;2.07.01.2.02.0001;Penyediaan Gaji dan Tunjangan ASN;2;7;36;107;T
979;2.07.01.2.02.0002;Penyediaan Administrasi Pelaksanaan Tugas ASN;2;7;36;107;T
980;2.07.01.2.02.01;Penyediaan Gaji dan Tunjangan ASN;2;7;36;107;T
981;2.07.01.2.02.02;Penyediaan Administrasi Pelaksanaan Tugas ASN;2;7;36;107;T
982;2.07.01.2.05.0002;Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya;2;7;36;108;T
983;2.07.01.2.05.02;Pengadaan Pakaian Dinas Beserta Atribut Kelengkapannya;2;7;36;108;T
984;2.07.01.2.06.0001;"Penyediaan Komponen Instalasi

Listrik/Penerangan Bangunan Kantor";2;7;36;109;T
985;2.07.01.2.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;2;7;36;109;T
986;2.07.01.2.06.0004;Penyediaan Bahan Logistik Kantor;2;7;36;109;T
987;2.07.01.2.06.0005;Penyediaan Barang Cetakan dan Penggandaan;2;7;36;109;T
988;2.07.01.2.06.0006;Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan;2;7;36;109;T
989;2.07.01.2.06.0008;Fasilitasi Kunjungan Tamu;2;7;36;109;T
990;2.07.01.2.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;2;7;36;109;T
991;2.07.01.2.06.01;"Penyediaan Komponen Instalasi

Listrik/Penerangan Bangunan Kantor";2;7;36;109;T
992;2.07.01.2.06.02;Penyediaan Peralatan dan Perlengkapan Kantor;2;7;36;109;T
993;2.07.01.2.06.04;Penyediaan Bahan Logistik Kantor;2;7;36;109;T
994;2.07.01.2.06.05;Penyediaan Barang Cetakan dan Penggandaan;2;7;36;109;T
995;2.07.01.2.06.06;Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan;2;7;36;109;T
996;2.07.01.2.06.08;Fasilitasi Kunjungan Tamu;2;7;36;109;T
997;2.07.01.2.06.09;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;2;7;36;109;T
998;2.07.01.2.07.0005;Pengadaan Mebel;2;7;36;110;T
999;2.07.01.2.07.05;Pengadaan Mebel;2;7;36;110;T
1000;2.07.01.2.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;2;7;36;111;T
1001;2.07.01.2.08.0003;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;2;7;36;111;T
1002;2.07.01.2.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;2;7;36;111;T
1003;2.07.01.2.08.02;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;2;7;36;111;T
1004;2.07.01.2.08.03;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;2;7;36;111;T
1005;2.07.01.2.08.04;Penyediaan Jasa Pelayanan Umum Kantor;2;7;36;111;T
1006;2.07.01.2.09.0001;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;2;7;36;112;T
1007;2.07.01.2.09.0010;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;2;7;36;112;T
1008;2.07.01.2.09.01;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, dan Pajak Kendaraan Perorangan Dinas atau Kendaraan Dinas Jabatan;2;7;36;112;T
1009;2.07.01.2.09.09;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;2;7;36;112;T
1010;2.07.01.2.09.10;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;2;7;36;112;T
1011;2.07.02.2.01.0001;Penyusunan Rencana Tenaga Kerja Makro;2;7;37;113;T
1012;2.07.02.2.01.01;Penyusunan Rencana Tenaga Kerja Makro;2;7;37;113;T
1013;2.07.03.2.01.0001;Proses Pelaksanaan Pendidikan dan Pelatihan Keterampilan bagi Pencari Kerja berdasarkan Klaster Kompetensi;2;7;38;114;T
1014;2.07.03.2.01.01;Proses Pelaksanaan Pendidikan dan Pelatihan Keterampilan bagi Pencari Kerja berdasarkan Klaster Kompetensi;2;7;38;114;T
1015;2.07.03.2.02.0001;Pembinaan Lembaga Pelatihan Kerja Swasta;2;7;38;115;T
1016;2.07.03.2.02.01;Pembinaan Lembaga Pelatihan Kerja Swasta;2;7;38;115;T
1017;2.07.03.2.04.0001;Pelaksanaan Konsultasi Produktivitas kepada Perusahaan Kecil;2;7;38;116;T
1018;2.07.03.2.04.01;Pelaksanaan Konsultasi Produktivitas kepada Perusahaan Kecil;2;7;38;116;T
1019;2.07.04.2.01.0002;Pelayanan antar Kerja;2;7;39;117;T
1020;2.07.04.2.03.0002;Pelayanan dan Penyediaan Informasi Pasar Kerja Online;2;7;39;118;T
1021;2.07.04.2.03.0003;Job Fair/Bursa Kerja;2;7;39;118;T
1022;2.07.04.2.03.02;Pelayanan dan Penyediaan Informasi Pasar Kerja Online;2;7;39;118;T
1023;2.07.04.2.04.0001;Peningkatan Pelindungan dan Kompetensi Calon Pekerja Migran Indonesia (PMI)/Pekerja Migran Indonesia (PMI);2;7;39;119;T
1024;2.07.04.2.04.03;Pemberdayaan Pekerja Migran Indonesia Purna Penempatan;2;7;39;119;T
1025;2.07.05.2.01.0003;Penyelenggaraan Pendataan dan Informasi Sarana Hubungan Industrial dan Jaminan Sosial Tenaga Kerja serta Pengupahan;2;7;40;120;T
1026;2.07.05.2.01.03;Penyelenggaraan Pendataan dan Informasi Sarana Hubungan Industrial dan Jaminan Sosial Tenaga Kerja serta Pengupahan;2;7;40;120;T
1027;2.07.05.2.02.0002;Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (satu) Daerah Kabupaten/Kota;2;7;40;121;T
1028;2.07.05.2.02.0003;Penyelenggaraan Verifikasi dan Rekapitulasi Keanggotaan pada Organisasi Pengusaha, Federasi dan Konfederasi Serikat Pekerja/Serikat Buruh serta Non Afiliasi;2;7;40;121;T
1029;2.07.05.2.02.0004;Pelaksanaan Operasional Lembaga Kerja Sama Tripartit Daerah Kabupaten/Kota;2;7;40;121;T
1030;2.07.05.2.02.0005;Pengembangan Pelaksanaan Jaminan Sosial Tenaga Kerja dan Fasilitas Kesejahteraan Pekerja;2;7;40;121;T
1031;2.07.05.2.02.01;Pencegahan Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (satu) Daerah Kabupaten/Kota;2;7;40;121;T
1032;2.07.05.2.02.02;Penyelesaian Perselisihan Hubungan Industrial, Mogok Kerja, dan Penutupan Perusahaan yang Berakibat/Berdampak pada Kepentingan di 1 (satu) Daerah Kabupaten/Kota;2;7;40;121;T
1033;2.07.05.2.02.03;Penyelenggaraan Verifikasi dan Rekapitulasi Keanggotaan pada Organisasi Pengusaha, Federasi dan Konfederasi Serikat Pekerja/Serikat Buruh serta Non Afiliasi;2;7;40;121;T
1034;2.07.05.2.02.04;Pelaksanaan Operasional Lembaga Kerjasama Tripartit Daerah Kabupaten/Kota;2;7;40;121;T
1035;2.07.05.2.02.05;Pengembangan Pelaksanaan Jaminan Sosial Tenaga Kerja dan Fasilitas Kesejahteraan Pekerja;2;7;40;121;T
1036;2.08.01.2.01.0002;Koordinasi dan Penyusunan Dokumen RKA-SKPD;2;8;41;122;T
1037;2.08.01.2.01.0006;Koordinasi dan Penyusunan Laporan Capaian Kinerja dan Ikhtisar Realisasi Kinerja SKPD;2;8;41;122;T
1038;2.08.01.2.02.0001;Penyediaan Gaji dan Tunjangan ASN;2;8;41;123;T
1039;2.08.01.2.02.0002;Penyediaan Administrasi Pelaksanaan Tugas ASN;2;8;41;123;T
1040;2.08.01.2.02.0005;Koordinasi dan Penyusunan Laporan Keuangan Akhir Tahun SKPD;2;8;41;123;T
1041;2.08.01.2.05.0002;Pengadaan Pakaian Dinas beserta Atribut Kelengkapannya;2;8;41;124;T
1042;2.08.01.2.06.0001;"Penyediaan Komponen Instalasi

Listrik/Penerangan Bangunan Kantor";2;8;41;125;T
1043;2.08.01.2.06.0002;Penyediaan Peralatan dan Perlengkapan Kantor;2;8;41;125;T
1044;2.08.01.2.06.0004;Penyediaan Bahan Logistik Kantor;2;8;41;125;T
1045;2.08.01.2.06.0005;Penyediaan Barang Cetakan dan Penggandaan;2;8;41;125;T
1046;2.08.01.2.06.0006;Penyediaan Bahan Bacaan dan Peraturan Perundang-undangan;2;8;41;125;T
1047;2.08.01.2.06.0008;Fasilitasi Kunjungan Tamu;2;8;41;125;T
1048;2.08.01.2.06.0009;Penyelenggaraan Rapat Koordinasi dan Konsultasi SKPD;2;8;41;125;T
1049;2.08.01.2.07.0005;Pengadaan Mebel;2;8;41;126;T
1050;2.08.01.2.08.0001;Penyediaan Jasa Surat Menyurat;2;8;41;127;T
1051;2.08.01.2.08.0002;Penyediaan Jasa Komunikasi, Sumber Daya Air dan Listrik;2;8;41;127;T
1052;2.08.01.2.08.0003;Penyediaan Jasa Peralatan dan Perlengkapan Kantor;2;8;41;127;T
1053;2.08.01.2.08.0004;Penyediaan Jasa Pelayanan Umum Kantor;2;8;41;127;T
1054;2.08.01.2.09.0002;Penyediaan Jasa Pemeliharaan, Biaya Pemeliharaan, Pajak dan Perizinan Kendaraan Dinas Operasional atau Lapangan;2;8;41;128;T
1055;2.08.01.2.09.0009;Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya;2;8;41;128;T
1056;2.08.01.2.09.0010;Pemeliharaan/Rehabilitasi Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya;2;8;41;128;T
1057;2.08.02.2.01.0002;Koordinasi dan Sinkronisasi Pelaksanaan PUG Kewenangan Kabupaten/Kota;2;8;42;129;T
1058;2.08.02.2.01.01;Koordinasi dan Sinkronisasi Perumusan Kebijakan Pelaksanaan PUG;2;8;42;129;T
1059;2.08.02.2.01.02;Koordinasi dan Sinkronisasi Pelaksanaan PUG Kewenangan Kabupaten/Kota;2;8;42;129;T
1060;2.08.02.2.01.03;Advokasi Kebijakan dan Pendampingan Pelaksanaan PUG termasuk PPRG;2;8;42;129;T
1061;2.08.02.2.02.0002;Advokasi Kebijakan dan Pendampingan Peningkatan Partisipasi Perempuan dan Politik, Hukum, Sosial dan Ekonomi;2;8;42;130;T
1062;2.08.02.2.02.01;Sosialisasi Peningkatan Partisipasi Perempuan di Bidang Politik, Hukum, Sosial dan Ekonomi ;2;8;42;130;T
