;;;;;;
233;2.16.01.2.06;Administrasi Umum Perangkat Daerah;2;16;78;T
234;2.16.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;2;16;78;T
235;2.16.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;2;16;78;T
236;2.16.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;2;16;78;T
237;2.16.02.2.01;Pengelolaan Informasi dan Komunikasi Publik Pemerintah Daerah Kabupaten/Kota;2;16;79;T
238;2.16.03.2.01;Pengelolaan Nama Domain yang telah Ditetapkan oleh Pemerintah Pusat dan Sub Domain di Lingkup Pemerintah Daerah Kabupaten/Kota;2;16;80;T
239;2.16.03.2.02;Pengelolaan e-government Di Lingkup Pemerintah Daerah Kabupaten/Kota;2;16;80;T
240;2.17.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;2;17;81;T
241;2.17.01.2.02;Administrasi Keuangan Perangkat Daerah;2;17;81;T
242;2.17.01.2.05;Administrasi Kepegawaian Perangkat Daerah;2;17;81;T
243;2.17.01.2.06;Administrasi Umum Perangkat Daerah;2;17;81;T
244;2.17.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;2;17;81;T
245;2.17.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;2;17;81;T
246;2.17.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;2;17;81;T
247;2.17.03.2.01;Pemeriksaan dan Pengawasan Koperasi, Koperasi Simpan Pinjam/Unit Simpan Pinjam Koperasi yang Wilayah Keanggotaannya dalam Daerah Kabupaten/ Kota;2;17;82;T
248;2.17.04.2.01;Penilaian Kesehatan Koperasi Simpan Pinjam/Unit Simpan Pinjam Koperasi yang Wilayah Keanggotaanya dalam 1 (satu) Daerah Kabupaten/Kota;2;17;83;T
249;2.17.05.2.01;Pendidikan dan Latihan Perkoperasian Bagi Koperasi yang Wilayah Keanggotaan dalam Daerah Kabupaten/Kota;2;17;84;T
250;2.17.06.2.01;Pemberdayaan dan Perlindungan Koperasi yang Keanggotaannya dalam Daerah Kabupaten/Kota;2;17;85;T
251;2.17.07.2.01;Pemberdayaan Usaha Mikro yang Dilakukan Melalui Pendataan, Kemitraan, Kemudahan Perizinan, Penguatan Kelembagaan dan Koordinasi dengan Para Pemangku Kepentingan;2;17;86;T
252;2.17.08.2.01;Pengembangan Usaha Mikro dengan Orientasi Peningkatan Skala Usaha Menjadi Usaha Kecil;2;17;87;T
253;2.18.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;2;18;88;T
254;2.18.01.2.02;Administrasi Keuangan Perangkat Daerah;2;18;88;T
255;2.18.01.2.06;Administrasi Umum Perangkat Daerah;2;18;88;T
256;2.18.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;2;18;88;T
257;2.18.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;2;18;88;T
258;2.18.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;2;18;88;T
259;2.18.02.2.01;Penetapan Pemberian Fasilitas/Insentif Dibidang Penanaman Modal yang Menjadi Kewenangan Daerah Kabupaten/Kota;2;18;89;T
260;2.18.02.2.02;Pembuatan Peta Potensi Investasi Kabupaten/Kota;2;18;89;T
261;2.18.03.2.01;Penyelenggaraan Promosi Penanaman Modal yang menjadi Kewenangan Daerah Kabupaten/Kota;2;18;90;T
262;2.18.04.2.01;Pelayanan Perizinan dan Non Perizinan secara Terpadu Satu Pintu dibidang Penanaman Modal yang menjadi Kewenangan Daerah Kabupaten/ Kota;2;18;91;T
263;2.18.05.2.01;Pengendalian Pelaksanaan Penanaman Modal yang menjadi Kewenangan Daerah Kabupaten/Kota;2;18;92;T
264;2.18.06.2.01;Pengelolaan Data dan Informasi Perizinan dan Non Perizinan yang Terintegrasi pada Tingkat Daerah Kabupaten/Kota;2;18;93;T
265;2.19.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;2;19;94;T
266;2.19.01.2.02;Administrasi Keuangan Perangkat Daerah;2;19;94;T
267;2.19.01.2.05;Administrasi Kepegawaian Perangkat Daerah;2;19;94;T
268;2.19.01.2.06;Administrasi Umum Perangkat Daerah;2;19;94;T
269;2.19.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;2;19;94;T
270;2.19.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;2;19;94;T
271;2.19.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;2;19;94;T
272;2.19.02.2.01;Penyadaran, Pemberdayaan, dan Pengembangan Pemuda dan Kepemudaan Terhadap Pemuda Pelopor Kabupaten/Kota, Wirausaha Muda Pemula, dan Pemuda Kader Kabupaten/Kota;2;19;95;T
273;2.19.03.2.01;Pembinaan dan Pengembangan Olahraga Pendidikan pada Jenjang Pendidikan yang menjadi Kewenangan Daerah Kabupaten/Kota;2;19;96;T
274;2.19.03.2.02;Penyelenggaraan Kejuaraan Olahraga Tingkat Daerah Kabupaten/Kota;2;19;96;T
275;2.19.03.2.03;Pembinaan dan Pengembangan Olahraga Prestasi Tingkat Daerah Provinsi;2;19;96;T
276;2.19.03.2.04;Pembinaan dan Pengembangan Organisasi Olahraga;2;19;96;T
277;2.19.03.2.05;Pembinaan dan Pengembangan Olahraga Rekreasi;2;19;96;T
278;2.19.04.2.01;Pembinaan dan Pengembangan Organisasi Kepramukaan;2;19;97;T
279;2.20.02.2.01;Penyelenggaraan Statistik Sektoral di Lingkup Daerah Kabupaten/Kota;2;20;98;T
280;2.21.02.2.01;Penyelenggaraan Persandian untuk Pengamanan Informasi Pemerintah Daerah Kabupaten/Kota;2;21;99;T
281;2.21.02.2.02;Penetapan Pola Hubungan Komunikasi Sandi Antar Perangkat Daerah Kabupaten/Kota;2;21;99;T
282;2.22.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;2;22;100;T
283;2.22.01.2.02;Administrasi Keuangan Perangkat Daerah;2;22;100;T
284;2.22.01.2.05;Administrasi Kepegawaian Perangkat Daerah;2;22;100;T
285;2.22.01.2.06;Administrasi Umum Perangkat Daerah;2;22;100;T
286;2.22.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;2;22;100;T
287;2.22.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;2;22;100;T
288;2.22.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;2;22;100;T
289;2.22.02.2.01;Pengelolaan Kebudayaan yang Masyarakat Pelakunya dalam Daerah Kabupaten/Kota;2;22;101;T
290;2.22.02.2.02;Pelestarian Kesenian Tradisional yang Masyarakat Pelakunya dalam Daerah Kabupaten/Kota;2;22;101;T
291;2.22.02.2.03;Pembinaan Lembaga Adat yang Penganutnya dalam Daerah Kabupaten/Kota;2;22;101;T
292;2.22.04.2.01;Pembinaan Sejarah Lokal dalam 1 (satu) Daerah Kabupaten/Kota;2;22;102;T
293;2.22.05.2.01;Penetapan Cagar Budaya Peringkat Kabupaten/Kota;2;22;103;T
294;2.22.05.2.02;Pengelolaan Cagar Budaya Peringkat Kabupaten/Kota;2;22;103;T
295;2.22.06.2.01;Pengelolaan Museum Kabupaten/Kota;2;22;104;T
296;2.23.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;2;23;105;T
297;2.23.01.2.02;Administrasi Keuangan Perangkat Daerah;2;23;105;T
298;2.23.01.2.05;Administrasi Kepegawaian Perangkat Daerah;2;23;105;T
299;2.23.01.2.06;Administrasi Umum Perangkat Daerah;2;23;105;T
300;2.23.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;2;23;105;T
301;2.23.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;2;23;105;T
302;2.23.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;2;23;105;T
303;2.23.02.2.01;Pengelolaan Perpustakaan Tingkat Daerah Kabupaten/Kota;2;23;106;T
304;2.23.02.2.02;Pembudayaan Gemar Membaca Tingkat Daerah Kabupaten/Kota;2;23;106;T
305;2.23.03.2.01;Pelestarian Naskah Kuno Milik Daerah Kabupaten/Kota;2;23;107;T
306;2.24.02.2.01;Pengelolaan Arsip Dinamis Daerah Kabupaten/Kota;2;24;108;T
307;2.24.02.2.02;Pengelolaan Arsip Statis Daerah Kabupaten/Kota;2;24;108;T
308;2.24.02.2.03;Pengelolaan Simpul Jaringan Informasi Kearsipan Nasional Tingkat Kabupaten/Kota;2;24;108;T
309;2.24.03.2.01;Pemusnahan Arsip Dilingkungan Pemerintah Daerah Kabupaten/Kota yang Memiliki Retensi di Bawah 10 (sepuluh) Tahun;2;24;109;T
310;3.25.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;3;25;110;T
311;3.25.01.2.02;Administrasi Keuangan Perangkat Daerah;3;25;110;T
312;3.25.01.2.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;3;25;110;T
313;3.25.01.2.05;Administrasi Kepegawaian Perangkat Daerah;3;25;110;T
314;3.25.01.2.06;Administrasi Umum Perangkat Daerah;3;25;110;T
315;3.25.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;3;25;110;T
316;3.25.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;3;25;110;T
317;3.25.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;3;25;110;T
318;3.25.03.2.01;Pengelolaan Penangkapan Ikan di Wilayah Sungai, Danau, Waduk, Rawa, dan Genangan Air Lainnya yang dapat Diusahakan dalam 1 (satu) Daerah Kabupaten/ Kota;3;25;111;T
319;3.25.03.2.02;Pemberdayaan Nelayan Kecil dalam Daerah Kabupaten/Kota;3;25;111;T
320;3.25.03.2.03;Pengelolaan dan Penyelenggaraan Tempat Pelelangan Ikan (TPI);3;25;111;T
321;3.25.04.2.02;Pemberdayaan Pembudi Daya Ikan Kecil;3;25;112;T
322;3.25.04.2.04;Pengelolaan Pembudidayaan Ikan;3;25;112;T
323;3.25.05.2.01;Pengawasan Sumber Daya Perikanan di Wilayah Sungai, Danau, Waduk, Rawa, dan Genangan Air Lainnya yang Dapat Diusahakan Dalam Kabupaten/Kota;3;25;113;T
324;3.25.06.2.01;Penerbitan Tanda Daftar Usaha Pengolahan Hasil Perikanan Bagi Usaha Skala Mikro dan Kecil;3;25;114;T
325;3.25.06.2.02;Pembinaan Mutu dan Keamanan Hasil Perikanan Bagi Usaha Pengolahan dan Pemasaran Skala Mikro dan Kecil;3;25;114;T
326;3.25.06.2.03;Penyediaan dan Penyaluran Bahan Baku Industri Pengolahan Ikan dalam 1 (satu) Daerah Kabupaten/ Kota;3;25;114;T
327;3.26.02.2.03;Pengelolaan Destinasi Pariwisata Kabupaten/Kota;3;26;115;T
328;3.26.03.2.01;Pemasaran Pariwisata Dalam dan Luar Negeri Daya Tarik, Destinasi dan Kawasan Strategis Pariwisata Kabupaten/Kota;3;26;116;T
329;3.26.05.2.01;Pelaksanaan Peningkatan Kapasitas Sumber Daya Manusia Pariwisata dan Ekonomi Kreatif Tingkat Dasar;3;26;117;T
330;3.27.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;3;27;118;T
331;3.27.01.2.02;Administrasi Keuangan Perangkat Daerah;3;27;118;T
332;3.27.01.2.05;Administrasi Kepegawaian Perangkat Daerah;3;27;118;T
333;3.27.01.2.06;Administrasi Umum Perangkat Daerah;3;27;118;T
334;3.27.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;3;27;118;T
335;3.27.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;3;27;118;T
336;3.27.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;3;27;118;T
337;3.27.02.2.01;Pengawasan Penggunaan Sarana Pertanian;3;27;119;T
338;3.27.02.2.02;Pengelolaan Sumber Daya Genetik (SDG) Hewan, Tumbuhan, dan Mikro Organisme Kewenangan Kabupaten/Kota;3;27;119;T
339;3.27.02.2.03;Peningkatan Mutu dan Peredaran Benih/Bibit Ternak dan Tanaman Pakan Ternak serta Pakan dalam Daerah Kabupaten/Kota;3;27;119;T
340;3.27.02.2.05;Pengendalian dan Pengawasan Penyediaan dan Peredaran Benih/Bibit Ternak, dan Hijauan Pakan Ternak dalam Daerah Kabupaten/Kota;3;27;119;T
341;3.27.03.2.01;Pengembangan Prasarana Pertanian;3;27;120;T
342;3.27.03.2.02;Pembangunan Prasarana Pertanian;3;27;120;T
343;3.27.04.2.01;Penjaminan Kesehatan Hewan, Penutupan dan Pembukaan Daerah Wabah Penyakit Hewan Menular Dalam Daerah Kabupaten/Kota;3;27;121;T
344;3.27.04.2.02;Pengawasan Pemasukan dan Pengeluaran Hewan dan Produk Hewan Daerah Kabupaten/Kota;3;27;121;T
345;3.27.04.2.03;Pengelolaan Pelayanan Jasa Laboratorium dan Jasa Medik Veteriner dalam Daerah Kabupaten/Kota;3;27;121;T
346;3.27.05.2.01;Pengendalian dan Penanggulangan Bencana Pertanian Kabupaten/Kota;3;27;122;T
347;3.27.07.2.01;Pelaksanaan Penyuluhan Pertanian;3;27;123;T
348;3.30.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;3;30;124;T
349;3.30.01.2.02;Administrasi Keuangan Perangkat Daerah;3;30;124;T
350;3.30.01.2.05;Administrasi Kepegawaian Perangkat Daerah;3;30;124;T
351;3.30.01.2.06;Administrasi Umum Perangkat Daerah;3;30;124;T
352;3.30.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;3;30;124;T
353;3.30.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;3;30;124;T
354;3.30.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;3;30;124;T
355;3.30.02.2.02;Penerbitan Tanda Daftar Gudang;3;30;125;T
356;3.30.02.2.03;Penerbitan Surat Tanda Pendaftaran Waralaba (STPW) untuk Penerima Waralaba dari Waralaba Dalam Negeri;3;30;125;T
357;3.30.02.2.04;Penerbitan Surat Tanda Pendaftaran Waralaba (STPW) untuk Penerima Waralaba Lanjutan dari Waralaba Luar Negeri;3;30;125;T
358;3.30.02.2.05;Penerbitan Surat Izin Usaha Perdagangan Minuman Beralkohol Golongan B dan C untuk Pengecer dan Penjual Langsung Minum di Tempat;3;30;125;T
359;3.30.02.2.06;Pengendalian Fasilitas Penyimpanan Bahan Berbahaya dan Pengawasan Distribusi, Pengemasan dan Pelabelan Bahan Berbahaya di Tingkat Daerah Kabupaten/ Kota;3;30;125;T
360;3.30.03.2.01;Pembangunan dan Pengelolaan Sarana Distribusi Perdagangan;3;30;126;T
361;3.30.03.2.02;Pembinaan Terhadap Pengelola Sarana Distribusi Perdagangan Masyarakat di Wilayah Kerjanya;3;30;126;T
362;3.30.04.2.01;Menjamin Ketersediaan Barang Kebutuhan Pokok dan Barang Penting di Tingkat Daerah Kabupaten/ Kota;3;30;127;T
363;3.30.04.2.02;Pengendalian Harga, dan Stok Barang Kebutuhan Pokok dan Barang Penting di Tingkat Pasar Kabupaten/Kota;3;30;127;T
364;3.30.04.2.03;Pengawasan Pupuk dan Pestisida Bersubsidi di Tingkat Daerah Kabupaten/Kota;3;30;127;T
365;3.30.05.2.01;Penyelenggaraan Promosi Dagang melalui Pameran Dagang dan Misi Dagang bagi Produk Ekspor Unggulan yang terdapat pada 1 (satu) Daerah Kabupaten/Kota;3;30;128;T
366;3.30.06.2.01;Pelaksanaan Metrologi Legal, Berupa Tera, Tera Ulang, dan Pengawasan;3;30;129;T
367;3.30.07.2.01;Pelaksanaan Promosi, Pemasaran dan Peningkatan Penggunaan Produk Dalam Negeri;3;30;130;T
368;3.31.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;3;31;131;T
369;3.31.01.2.02;Administrasi Keuangan Perangkat Daerah;3;31;131;T
370;3.31.01.2.06;Administrasi Umum Perangkat Daerah;3;31;131;T
371;3.31.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;3;31;131;T
372;3.31.02.2.01;Penyusunan dan Evaluasi Rencana Pembangunan Industri Kabupaten/Kota;3;31;132;T
373;3.31.03.2.01;Penerbitan Izin Usaha Industri (IUI), Izin Perluasan Usaha Industri (IPUI), Izin Usaha Kawasan Industri (IUKI) dan Izin Perluasan Kawasan Industri (IPKI) Kewenangan Kabupaten/Kota;3;31;133;T
374;3.31.04.2.01;Penyediaan Informasi Industri untuk Informasi Industri untuk IUI, IPUI, IUKI dan IPKI Kewenangan Kabupaten/Kota;3;31;134;T
375;4.01.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;4;33;135;T
376;4.01.01.2.02;Administrasi Keuangan Perangkat Daerah;4;33;135;T
377;4.01.01.2.05;Administrasi Kepegawaian Perangkat Daerah;4;33;135;T
378;4.01.01.2.06;Administrasi Umum Perangkat Daerah;4;33;135;T
379;4.01.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;4;33;135;T
380;4.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;4;33;135;T
381;4.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;4;33;135;T
382;4.01.01.2.11;Administrasi Keuangan dan Operasional Kepala Daerah dan Wakil Kepala Daerah;4;33;135;T
383;4.01.01.2.12;Fasilitasi Kerumahtanggaan Sekretariat Daerah;4;33;135;T
384;4.01.01.2.13;Penataan Organisasi;4;33;135;T
385;4.01.01.2.14;Pelaksanaan Protokol dan Komunikasi Pimpinan;4;33;135;T
386;4.01.02.2.01;Administrasi Tata Pemerintahan;4;33;136;T
387;4.01.02.2.02;Pelaksanaan Kebijakan Kesejahteraan Rakyat;4;33;136;T
388;4.01.02.2.03;Fasilitasi dan Koordinasi Hukum;4;33;136;T
389;4.01.02.2.04;Fasilitasi Kerjasama Daerah;4;33;136;T
390;4.01.03.2.01;Pelaksanaan Kebijakan Perekonomian;4;33;136;T
391;4.01.03.2.02;Pelaksanaan Administrasi Pembangunan;4;33;137;T
392;4.01.03.2.03;Pengelolaan Pengadaan Barang dan Jasa;4;33;137;T
393;4.01.03.2.04;Pemantauan Kebijakan Sumber Daya Alam;4;33;137;T
394;4.02.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;4;34;138;T
395;4.02.01.2.02;Administrasi Keuangan Perangkat Daerah;4;34;138;T
396;4.02.01.2.03;Administrasi Barang Milik Daerah pada Perangkat Daerah;4;34;138;T
397;4.02.01.2.05;Administrasi Kepegawaian Perangkat Daerah;4;34;138;T
398;4.02.01.2.06;Administrasi Umum Perangkat Daerah;4;34;138;T
399;4.02.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;4;34;138;T
400;4.02.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;4;34;138;T
401;4.02.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;4;34;138;T
402;4.02.01.2.15;Layanan Keuangan dan Kesejahteraan DPRD;4;34;138;T
403;4.02.01.2.16;Layanan Administrasi DPRD;4;34;138;T
404;4.02.02.2.01;Pembentukan Peraturan Daerah dan Peraturan DPRD;4;34;139;T
405;4.02.02.2.02;Pembahasan Kebijakan Anggaran;4;34;139;T
406;4.02.02.2.03;Pengawasan Penyelenggaraan Pemerintahan;4;34;139;T
407;4.02.02.2.04;Peningkatan Kapasitas DPRD;4;34;139;T
408;4.02.02.2.05;Penyerapan dan Penghimpunan Aspirasi Masyarakat;4;34;139;T
409;4.02.02.2.06;Pelaksanaan dan Pengawasan Kode Etik DPRD;4;34;139;T
410;4.02.02.2.07;Pembahasan Kerja Sama Daerah;4;34;139;T
411;4.02.02.2.08;Fasilitasi Tugas DPRD;4;34;139;T
412;5.01.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;5;35;140;T
413;5.01.01.2.02;Administrasi Keuangan Perangkat Daerah;5;35;140;T
414;5.01.01.2.05;Administrasi Kepegawaian Perangkat Daerah;5;35;140;T
415;5.01.01.2.06;Administrasi Umum Perangkat Daerah;5;35;140;T
416;5.01.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;5;35;140;T
417;5.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;5;35;140;T
418;5.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;5;35;140;T
419;5.01.02.2.01;Penyusunan Perencanaan dan Pendanaan;5;35;141;T
420;5.01.02.2.02;Analisis Data dan Informasi Pemerintahan Daerah Bidang Perencanaan Pembangunan Daerah;5;35;141;T
421;5.01.02.2.03;Pengendalian, Evaluasi dan Pelaporan Bidang Perencanaan Pembangunan Daerah;5;35;141;T
422;5.01.02.2.04;Implementasi Sistem Informasi Pemerintahan Daerah di Bidang Pembangunan Daerah;5;35;141;T
423;5.01.03.2.01;Koordinasi Perencanaan Bidang Pemerintahan dan Pembangunan Manusia;5;35;142;T
424;5.01.03.2.02;Koordinasi Perencanaan Bidang Perekonomian dan SDA (Sumber Daya Alam);5;35;142;T
425;5.01.03.2.03;Koordinasi Perencanaan Bidang Infrastruktur dan Kewilayahan;5;35;142;T
426;5.02.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;5;36;143;T
427;5.02.01.2.02;Administrasi Keuangan Perangkat Daerah;5;36;143;T
428;5.02.01.2.05;Administrasi Kepegawaian Perangkat Daerah;5;36;143;T
429;5.02.01.2.06;Administrasi Umum Perangkat Daerah;5;36;143;T
430;5.02.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;5;36;143;T
431;5.02.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;5;36;143;T
432;5.02.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;5;36;143;T
433;5.02.02.2.01;Koordinasi dan Penyusunan Rencana Anggaran Daerah;5;36;144;T
434;5.02.02.2.02;Koordinasi dan Pengelolaan Perbendaharaan Daerah;5;36;144;T
435;5.02.02.2.03;Koordinasi dan Pelaksanaan Akuntansi dan Pelaporan Keuangan Daerah;5;36;144;T
436;5.02.02.2.04;Penunjang Urusan Kewenangan Pengelolaan Keuangan Daerah;5;36;144;T
437;5.02.03.2.01;Pengelolaan Barang Milik Daerah;5;36;145;T
438;5.02.04.2.01;Kegiatan Pengelolaan pendapatan Daerah;5;36;146;T
439;5.03.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;5;37;147;T
440;5.03.01.2.02;Administrasi Keuangan Perangkat Daerah;5;37;147;T
441;5.03.01.2.05;Administrasi Kepegawaian Perangkat Daerah;5;37;147;T
442;5.03.01.2.06;Administrasi Umum Perangkat Daerah;5;37;147;T
443;5.03.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;5;37;147;T
444;5.03.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;5;37;147;T
445;5.03.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;5;37;147;T
446;5.03.02.2.01;Pengadaan, Pemberhentian dan Informasi Kepegawaian ASN;5;37;148;T
447;5.03.02.2.02;Mutasi dan Promosi ASN;5;37;148;T
448;5.03.02.2.03;Pengembangan Kompetensi ASN;5;37;148;T
449;5.03.02.2.04;Penilaian dan Evaluasi Kinerja Aparatur;5;37;148;T
450;5.04.02.2.01;Pengembangan Kompetensi Teknis;5;38;149;T
451;5.04.02.2.02;Sertifikasi, Kelembagaan, Pengembangan Kompetensi Manajerial dan Fungsional;5;38;149;T
452;5.05.02.2.01;Penelitian dan Pengembangan Bidang Penyelenggaraan Pemerintahan dan Pengkajian Peraturan;5;39;150;T
453;5.05.02.2.02;Penelitian dan Pengembangan Bidang Sosial dan Kependudukan;5;39;150;T
454;5.05.02.2.03;Penelitian dan Pengembangan Bidang Ekonomi dan Pembangunan;5;39;150;T
455;5.05.02.2.04;Pengembangan Inovasi dan Teknologi;5;39;150;T
456;6.01.01.2.001;Perencanaan, Penganggaran, Dan Evaluasi Kinerja Perangkat Daerah;6;42;151;T
457;6.01.01.2.002;Administrasi Keuangan Perangkat Daerah;6;42;151;T
458;6.01.01.2.005;Administrasi Kepegawaian Perangkat Daerah;6;42;151;T
459;6.01.01.2.00505;Administrasi Kepegawaian Perangkat Daerah;6;42;155;T
460;6.01.01.2.006;Administrasi Umum Perangkat Daerah;6;42;151;T
461;6.01.01.2.007;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;6;42;151;T
462;6.01.01.2.008;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;6;42;151;T
463;6.01.01.2.009;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;6;42;151;T
464;6.01.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;6;42;154;T
465;6.01.01.2.02;Administrasi Keuangan Perangkat Daerah;6;42;154;T
466;6.01.01.2.05;Administrasi Kepegawaian Perangkat Daerah;6;42;154;T
467;6.01.01.2.06;Administrasi Umum Perangkat Daerah;6;42;154;T
468;6.01.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;6;42;154;T
469;6.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;6;42;154;T
470;6.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;6;42;154;T
471;6.01.02.2.001;Penyelenggaraan Pengawasan Internal;6;42;152;T
472;6.01.02.2.002;Penyelenggaraan Pengawasan dengan Tujuan Tertentu;6;42;152;T
473;6.01.02.2.01;Penyelenggaraan Pengawasan Internal;6;42;156;T
474;6.01.02.2.02;Penyelenggaraan Pengawasan dengan Tujuan Tertentu;6;42;156;T
475;6.01.03.2.001;Perumusan Kebijakan Teknis di Bidang Pengawasan dan Fasilitasi Pengawasan;6;42;153;T
476;6.01.03.2.00101;Perumusan Kebijakan Teknis di Bidang Pengawasan dan Fasilitasi Pengawasan;6;42;158;T
477;6.01.03.2.002;Pendampingan dan Asistensi;6;42;153;T
478;6.01.03.2.01;Perumusan Kebijakan Teknis di Bidang Pengawasan dan Fasilitasi Pengawasan;6;42;157;T
479;6.01.03.2.02;Pendampingan dan Asistensi;6;42;157;T
480;7.01.01.2.01;Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah;7;43;159;T
481;7.01.01.2.02;Administrasi Keuangan Perangkat Daerah;7;43;159;T
482;7.01.01.2.05;Administrasi Kepegawaian Perangkat Daerah;7;43;159;T
483;7.01.01.2.06;Administrasi Umum Perangkat Daerah;7;43;159;T
484;7.01.01.2.07;Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah;7;43;159;T
485;7.01.01.2.08;Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah;7;43;159;T
486;7.01.01.2.09;Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah;7;43;159;T
487;7.01.01.2.13;Penataan Organisasi;7;43;159;T
